DeviceTag: Xsens DOT,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Euler),StartTime: 2024-12-02 18:04:02.539,Â© Movella Technologies B.V. 2005-2024
4039514,0.8873,-0.0072,-0.4602,0.0310,-0.0071,0.2752,-0.3792,0
4039680,0.8768,-0.0067,-0.4797,0.0309,0.1718,-0.1474,-0.3055,0
4039847,0.8662,-0.0062,-0.4988,0.0306,0.2105,-0.0406,-0.3651,0
4040014,0.8552,-0.0059,-0.5173,0.0302,0.3749,0.0574,-0.3277,0
4040180,0.8439,-0.0058,-0.5357,0.0296,0.3931,0.0312,-0.3678,0
4040347,0.8319,-0.0061,-0.5541,0.0287,0.3116,0.1374,-0.3858,0
4040514,0.8197,-0.0067,-0.5721,0.0277,0.4525,0.2646,-0.2873,0
4040680,0.8070,-0.0076,-0.5900,0.0263,0.4985,0.1809,-0.3924,0
4040847,0.7937,-0.0090,-0.6077,0.0247,0.4065,0.1553,-0.4936,0
4041014,0.7810,-0.0106,-0.6241,0.0228,1.0493,-0.4712,0.9067,0
4041180,0.7717,-0.0107,-0.6356,0.0208,0.7932,-0.0871,-0.0634,0
4041347,0.7649,-0.0108,-0.6438,0.0193,0.7109,-0.0854,-0.2098,0
4041514,0.7598,-0.0108,-0.6499,0.0182,0.4662,0.0782,-0.1440,0
4041680,0.7568,-0.0104,-0.6533,0.0180,0.2370,0.0011,-0.1140,0
4041847,0.7546,-0.0101,-0.6558,0.0178,0.5061,0.0813,-0.0975,0
4042014,0.7532,-0.0099,-0.6574,0.0177,0.3847,-0.0262,-0.0233,0
4042180,0.7523,-0.0098,-0.6585,0.0176,0.1884,0.0872,-0.0603,0
4042347,0.7510,-0.0096,-0.6600,0.0176,-0.0242,-0.0350,0.0208,0
4042514,0.7491,-0.0094,-0.6621,0.0174,-0.0297,-0.0120,-0.0003,0
4042680,0.7468,-0.0092,-0.6647,0.0173,0.0774,0.0007,0.0040,0
4042847,0.7442,-0.0089,-0.6677,0.0172,0.0316,-0.0129,0.0240,0
4043014,0.7411,-0.0086,-0.6712,0.0169,0.0990,-0.0240,-0.0079,0
4043180,0.7380,-0.0083,-0.6745,0.0167,0.3521,-0.0048,0.0016,0
4043347,0.7358,-0.0080,-0.6770,0.0165,0.5510,0.0291,-0.0721,0
4043514,0.7347,-0.0079,-0.6782,0.0164,0.6361,0.0543,-0.0793,0
4043680,0.7348,-0.0080,-0.6780,0.0164,0.5822,0.0441,-0.0440,0
4043847,0.7359,-0.0081,-0.6768,0.0165,0.4862,0.0253,-0.0491,0
4044014,0.7378,-0.0083,-0.6748,0.0166,0.3947,0.0192,-0.0619,0
4044180,0.7403,-0.0086,-0.6720,0.0168,0.4433,0.0044,-0.0409,0
4044347,0.7435,-0.0090,-0.6684,0.0169,0.4808,0.0377,-0.0856,0
4044514,0.7479,-0.0095,-0.6636,0.0172,0.6200,0.0593,-0.1227,0
4044680,0.7535,-0.0102,-0.6572,0.0176,0.6756,0.0219,-0.1274,0
4044847,0.7605,-0.0110,-0.6490,0.0180,0.6534,0.0298,-0.1570,0
4045014,0.7685,-0.0121,-0.6394,0.0186,0.7197,-0.0906,-0.2469,0
4045180,0.7778,-0.0132,-0.6281,0.0192,0.4719,0.1785,-0.2884,0
4045347,0.7877,-0.0144,-0.6156,0.0197,0.6413,-0.1216,0.7157,0
4045514,0.7972,-0.0148,-0.6033,0.0194,-0.2373,-0.1904,0.0681,0
4045680,0.8062,-0.0153,-0.5912,0.0191,0.2019,0.1095,-0.2226,0
4045847,0.8151,-0.0156,-0.5788,0.0189,0.1503,0.0006,-0.1412,0
4046014,0.8237,-0.0160,-0.5664,0.0187,0.1101,-0.0211,-0.1523,0
4046180,0.8321,-0.0163,-0.5540,0.0184,0.2856,-0.0151,-0.1814,0
4046347,0.8409,-0.0167,-0.5406,0.0181,0.3808,0.0109,-0.2250,0
4046514,0.8502,-0.0170,-0.5259,0.0179,0.3999,0.0199,-0.2825,0
4046680,0.8596,-0.0173,-0.5103,0.0175,0.1817,-0.0144,-0.2427,0
4046847,0.8691,-0.0177,-0.4941,0.0172,0.2560,-0.0011,-0.3363,0
4047014,0.8785,-0.0182,-0.4770,0.0170,0.2644,0.0277,-0.3474,0
4047180,0.8884,-0.0187,-0.4584,0.0167,0.4995,-0.0101,-0.5147,0
4047347,0.8989,-0.0192,-0.4375,0.0165,0.5532,-0.0004,-0.5930,0
4047514,0.9097,-0.0198,-0.4145,0.0162,0.3125,0.0099,-0.5618,0
4047680,0.9203,-0.0203,-0.3903,0.0163,-0.1296,0.0462,-0.4514,0
4047847,0.9301,-0.0207,-0.3662,0.0171,-0.5216,0.1316,-0.2606,0
4048014,0.9389,-0.0208,-0.3430,0.0190,-0.6575,0.2288,-0.1630,0
4048180,0.9468,-0.0201,-0.3205,0.0226,-0.6326,0.1789,-0.1020,0
4048347,0.9535,-0.0191,-0.2996,0.0274,-0.7863,0.1638,0.2148,0
4048514,0.9588,-0.0184,-0.2818,0.0327,-0.6332,0.0736,0.3010,0
4048681,0.9628,-0.0180,-0.2670,0.0374,-0.3660,-0.1892,0.4323,0
4048847,0.9659,-0.0176,-0.2550,0.0409,-0.0417,-0.1836,0.3032,0
4049014,0.9684,-0.0177,-0.2453,0.0426,0.0380,-0.2501,0.2749,0
4049181,0.9703,-0.0182,-0.2375,0.0429,-0.0004,-0.1838,0.2019,0
4049347,0.9719,-0.0189,-0.2309,0.0428,0.0049,0.0454,-0.1884,0
4049514,0.9737,-0.0194,-0.2231,0.0428,0.2393,0.0136,-0.3956,0
4049681,0.9756,-0.0196,-0.2145,0.0429,-0.0837,0.0048,0.0082,0
4049847,0.9770,-0.0198,-0.2078,0.0430,-0.3577,-0.0166,0.3113,0
4050014,0.9780,-0.0202,-0.2029,0.0433,-0.1305,0.0247,0.0303,0
4050181,0.9790,-0.0203,-0.1983,0.0437,0.0288,0.0337,-0.1334,0
4050347,0.9799,-0.0207,-0.1937,0.0441,0.0912,-0.0327,-0.2113,0
4050514,0.9809,-0.0213,-0.1885,0.0441,0.2623,-0.0222,-0.3855,0
4050681,0.9821,-0.0221,-0.1816,0.0442,0.1999,0.0654,-0.7029,0
4050847,0.9838,-0.0233,-0.1722,0.0444,0.4420,0.0296,-0.6083,0
4051014,0.9856,-0.0244,-0.1610,0.0449,-0.1049,0.0952,-0.2720,0
4051181,0.9872,-0.0256,-0.1502,0.0462,-0.3559,0.0815,0.0705,0
4051347,0.9886,-0.0265,-0.1405,0.0480,-0.2189,0.0628,0.0695,0
4051514,0.9896,-0.0272,-0.1323,0.0496,-0.0505,-0.1578,0.2485,0
4051681,0.9903,-0.0277,-0.1265,0.0504,-0.2127,-0.2048,0.5703,0
4051847,0.9907,-0.0281,-0.1234,0.0505,-0.1074,-0.0646,0.2620,0
4052014,0.9910,-0.0284,-0.1211,0.0504,0.0889,0.0277,-0.1713,0
4052181,0.9913,-0.0286,-0.1181,0.0503,0.1339,0.0311,-0.2949,0
4052347,0.9917,-0.0289,-0.1148,0.0502,-0.0091,-0.0587,-0.1509,0
4052514,0.9920,-0.0293,-0.1119,0.0500,-0.0077,-0.0117,-0.0513,0
4052681,0.9925,-0.0298,-0.1073,0.0496,0.5608,-0.1291,-1.0161,0
4052847,0.9936,-0.0309,-0.0972,0.0491,0.6160,0.1032,-1.1277,0
4053014,0.9948,-0.0314,-0.0841,0.0487,-0.0374,-0.0049,0.1037,0
4053181,0.9954,-0.0314,-0.0759,0.0484,-0.9596,-0.0716,1.7100,0
4053347,0.9955,-0.0316,-0.0752,0.0481,-0.6447,0.0617,0.3199,0
4053514,0.9955,-0.0321,-0.0752,0.0479,0.2918,-0.0470,-0.3664,0
4053681,0.9957,-0.0316,-0.0722,0.0477,0.4354,0.0004,-0.6086,0
4053847,0.9961,-0.0312,-0.0680,0.0475,-0.1762,-0.0086,-0.0795,0
4054014,0.9962,-0.0311,-0.0656,0.0473,-0.2918,0.0097,0.1615,0
4054181,0.9963,-0.0314,-0.0646,0.0472,-0.0225,0.0112,-0.1450,0
4054347,0.9964,-0.0316,-0.0628,0.0474,-0.0705,-0.1158,-0.3491,0
4054514,0.9965,-0.0316,-0.0614,0.0473,0.0549,0.0968,0.0731,0
4054681,0.9966,-0.0317,-0.0602,0.0473,0.0447,-0.0189,-0.1476,0
4054847,0.9967,-0.0315,-0.0584,0.0472,0.1226,0.0142,-0.1577,0
4055014,0.9968,-0.0314,-0.0565,0.0471,-0.1359,-0.0310,-0.0935,0
4055181,0.9969,-0.0314,-0.0551,0.0471,-0.0729,0.0123,-0.0721,0
4055347,0.9969,-0.0313,-0.0540,0.0471,0.0703,0.0046,-0.2118,0
4055514,0.9970,-0.0313,-0.0529,0.0470,-0.0791,-0.0516,-0.0511,0
4055681,0.9971,-0.0316,-0.0518,0.0468,0.2477,0.0411,-0.5322,0
4055847,0.9973,-0.0327,-0.0453,0.0467,0.5089,0.0749,-1.1897,0
4056014,0.9977,-0.0324,-0.0385,0.0464,-0.3248,-0.2346,0.6016,0
4056181,0.9978,-0.0326,-0.0352,0.0463,-0.4443,0.1141,0.5068,0
4056347,0.9978,-0.0330,-0.0349,0.0461,-0.0364,-0.0024,-0.0118,0
4056514,0.9978,-0.0329,-0.0334,0.0460,0.1380,-0.0585,-0.3438,0
4056681,0.9979,-0.0325,-0.0311,0.0460,-0.0737,0.0163,-0.0834,0
4056847,0.9980,-0.0326,-0.0301,0.0459,-0.1397,0.0341,0.0058,0
4057014,0.9980,-0.0328,-0.0297,0.0458,-0.0466,-0.0481,-0.1526,0
4057181,0.9980,-0.0328,-0.0289,0.0458,0.0231,-0.0290,-0.1605,0
4057347,0.9980,-0.0328,-0.0283,0.0457,-0.0826,-0.0007,-0.0875,0
4057514,0.9980,-0.0330,-0.0280,0.0457,-0.0208,0.0033,-0.1891,0
4057681,0.9980,-0.0331,-0.0274,0.0457,-0.0422,-0.0164,-0.1695,0
4057847,0.9981,-0.0331,-0.0266,0.0457,0.0056,0.0073,-0.1012,0
4058014,0.9981,-0.0332,-0.0258,0.0456,0.0121,0.0074,-0.2534,0
4058181,0.9981,-0.0332,-0.0246,0.0457,-0.2341,-0.1406,-0.1772,0
4058347,0.9981,-0.0333,-0.0232,0.0459,-0.0612,0.1045,-0.1247,0
4058514,0.9981,-0.0335,-0.0220,0.0462,-0.0359,-0.0253,-0.2155,0
4058681,0.9981,-0.0337,-0.0208,0.0464,0.0422,-0.0025,-0.0652,0
4058847,0.9981,-0.0338,-0.0196,0.0469,-0.1203,-0.0541,-0.1749,0
4059014,0.9981,-0.0338,-0.0183,0.0474,-0.0400,0.0277,-0.1213,0
4059181,0.9981,-0.0339,-0.0170,0.0479,-0.0226,-0.0212,-0.1701,0
4059347,0.9981,-0.0340,-0.0156,0.0483,0.1029,-0.0128,-0.1552,0
4059514,0.9981,-0.0339,-0.0138,0.0486,0.0071,-0.0084,-0.2281,0
4059681,0.9982,-0.0341,-0.0118,0.0488,0.1369,0.0428,-0.2454,0
4059847,0.9982,-0.0341,-0.0094,0.0488,0.0769,-0.0029,-0.1234,0
4060014,0.9982,-0.0342,-0.0073,0.0488,-0.1034,-0.0048,-0.0247,0
4060181,0.9982,-0.0344,-0.0059,0.0487,-0.0381,0.0184,-0.0781,0
4060347,0.9982,-0.0345,-0.0049,0.0487,-0.0870,-0.0511,-0.0234,0
4060514,0.9982,-0.0345,-0.0044,0.0488,-0.0496,0.0078,-0.0944,0
4060681,0.9982,-0.0346,-0.0042,0.0488,-0.0611,-0.0278,-0.0621,0
4060847,0.9982,-0.0346,-0.0040,0.0488,0.0153,0.0115,-0.1411,0
4061014,0.9982,-0.0345,-0.0036,0.0488,-0.0027,-0.0057,-0.1975,0
4061181,0.9982,-0.0345,-0.0031,0.0487,-0.0388,-0.0338,-0.1077,0
4061347,0.9982,-0.0344,-0.0025,0.0487,-0.0377,-0.0008,-0.2042,0
4061514,0.9982,-0.0343,-0.0017,0.0487,-0.0601,-0.0356,-0.1039,0
4061681,0.9982,-0.0342,-0.0011,0.0487,-0.0402,-0.0044,-0.1468,0
4061847,0.9982,-0.0341,-0.0005,0.0487,-0.0123,-0.0220,-0.2028,0
4062014,0.9982,-0.0341,0.0006,0.0487,0.0646,-0.0255,-0.5198,0
4062181,0.9982,-0.0354,0.0083,0.0486,0.4171,0.1801,-0.8434,0
4062347,0.9981,-0.0346,0.0127,0.0490,-0.5641,-0.1547,0.8105,0
4062514,0.9981,-0.0350,0.0128,0.0489,-0.1910,-0.0019,-0.0082,0
4062681,0.9981,-0.0350,0.0142,0.0489,0.1907,-0.0796,-0.2858,0
4062847,0.9981,-0.0348,0.0160,0.0489,-0.1851,0.0424,0.0176,0
4063014,0.9981,-0.0349,0.0163,0.0489,-0.0321,-0.0025,-0.1103,0
4063181,0.9981,-0.0347,0.0170,0.0489,-0.0246,-0.0063,-0.1094,0
4063347,0.9980,-0.0347,0.0175,0.0489,-0.0416,-0.0224,-0.2062,0
4063514,0.9980,-0.0348,0.0182,0.0489,-0.0288,-0.0105,-0.0580,0
4063681,0.9980,-0.0347,0.0185,0.0489,-0.0563,-0.0085,-0.1290,0
4063847,0.9980,-0.0346,0.0188,0.0489,-0.0268,-0.0093,-0.1215,0
4064014,0.9980,-0.0345,0.0193,0.0489,-0.0440,-0.0070,-0.1484,0
4064181,0.9980,-0.0344,0.0197,0.0489,-0.0508,-0.0064,-0.1278,0
4064347,0.9980,-0.0344,0.0199,0.0489,-0.0549,-0.0182,-0.1422,0
4064514,0.9980,-0.0344,0.0203,0.0489,-0.0228,-0.0162,-0.1304,0
4064681,0.9980,-0.0342,0.0208,0.0488,-0.0272,-0.0175,-0.1534,0
4064847,0.9980,-0.0341,0.0214,0.0488,-0.0345,0.0034,-0.1458,0
4065014,0.9980,-0.0340,0.0224,0.0488,0.0217,-0.0223,-0.1326,0
4065181,0.9980,-0.0337,0.0242,0.0487,0.0177,-0.0034,-0.1241,0
4065348,0.9979,-0.0332,0.0271,0.0487,0.0393,-0.0711,-0.1348,0
4065514,0.9979,-0.0330,0.0283,0.0486,-0.3491,0.0662,-0.1753,0
4065681,0.9979,-0.0330,0.0285,0.0486,0.0737,-0.0360,-0.0979,0
4065848,0.9979,-0.0330,0.0289,0.0486,-0.0856,-0.0054,-0.1510,0
4066014,0.9978,-0.0330,0.0291,0.0486,-0.0340,0.0033,-0.1239,0
4066181,0.9978,-0.0330,0.0292,0.0486,-0.0467,-0.0162,-0.1393,0
4066348,0.9978,-0.0330,0.0292,0.0486,-0.0264,-0.0110,-0.1311,0
4066514,0.9978,-0.0330,0.0296,0.0486,-0.0476,-0.0079,-0.1555,0
4066681,0.9978,-0.0330,0.0296,0.0486,-0.0334,-0.0129,-0.1460,0
4066848,0.9978,-0.0329,0.0296,0.0485,-0.0589,-0.0002,-0.1491,0
4067014,0.9978,-0.0329,0.0296,0.0485,-0.0177,-0.0175,-0.1635,0
4067181,0.9978,-0.0329,0.0299,0.0485,-0.0427,-0.0098,-0.1494,0
4067348,0.9978,-0.0329,0.0300,0.0485,-0.0562,-0.0157,-0.1446,0
4067514,0.9978,-0.0329,0.0299,0.0485,-0.0447,-0.0137,-0.1519,0
4067681,0.9978,-0.0329,0.0299,0.0485,-0.0369,-0.0086,-0.1580,0
4067848,0.9978,-0.0329,0.0298,0.0485,-0.0406,-0.0044,-0.1377,0
4068014,0.9978,-0.0329,0.0296,0.0485,-0.1155,-0.0015,-0.1360,0
4068181,0.9978,-0.0329,0.0293,0.0486,0.0395,-0.0282,-0.1552,0
4068348,0.9978,-0.0329,0.0293,0.0486,-0.1064,-0.0270,-0.1565,0
4068514,0.9979,-0.0329,0.0292,0.0486,-0.0364,-0.0118,-0.1410,0
4068681,0.9979,-0.0329,0.0287,0.0486,-0.0499,-0.0282,-0.1634,0
4068848,0.9979,-0.0330,0.0282,0.0486,-0.0523,-0.0385,-0.1356,0
4069014,0.9979,-0.0331,0.0275,0.0486,-0.0910,0.0278,-0.1563,0
4069181,0.9979,-0.0332,0.0267,0.0486,-0.0324,0.0067,-0.1351,0
4069348,0.9979,-0.0332,0.0266,0.0486,0.0579,-0.0196,-0.1368,0
4069514,0.9979,-0.0331,0.0274,0.0486,0.0346,-0.0250,-0.1429,0
4069681,0.9979,-0.0330,0.0279,0.0486,-0.2045,0.0330,-0.1567,0
4069848,0.9979,-0.0330,0.0274,0.0486,-0.0211,-0.0267,-0.1344,0
4070014,0.9979,-0.0333,0.0261,0.0487,-0.1733,0.0196,-0.1504,0
4070181,0.9979,-0.0335,0.0253,0.0487,0.1535,-0.0492,-0.1375,0
4070348,0.9979,-0.0333,0.0259,0.0486,-0.0062,0.0017,-0.1433,0
4070514,0.9979,-0.0333,0.0258,0.0486,-0.0927,-0.0021,-0.1346,0
4070681,0.9979,-0.0333,0.0260,0.0486,-0.0129,-0.0156,-0.1472,0
4070848,0.9979,-0.0332,0.0264,0.0486,-0.0180,-0.0237,-0.1367,0
4071014,0.9979,-0.0331,0.0270,0.0486,-0.0478,-0.0075,-0.1449,0
4071181,0.9979,-0.0331,0.0270,0.0487,-0.1831,0.0400,-0.1429,0
4071348,0.9979,-0.0335,0.0253,0.0487,-0.0431,-0.0650,-0.1255,0
4071514,0.9980,-0.0336,0.0243,0.0487,0.0491,-0.0268,-0.1412,0
4071681,0.9980,-0.0337,0.0237,0.0487,-0.1175,0.0306,-0.1408,0
4071848,0.9980,-0.0339,0.0209,0.0488,-0.1315,0.0298,0.1248,0
4072014,0.9981,-0.0340,0.0181,0.0490,0.0391,-0.0194,-0.2562,0
4072181,0.9981,-0.0340,0.0162,0.0491,-0.0681,-0.0127,0.0048,0
4072348,0.9981,-0.0339,0.0134,0.0493,-0.2711,-0.0072,-0.0055,0
4072514,0.9981,-0.0338,0.0096,0.0497,0.0288,0.0328,0.0770,0
4072681,0.9982,-0.0335,0.0043,0.0498,-0.2548,-0.0764,0.3727,0
4072848,0.7722,-0.0244,-0.0226,0.6345,-0.1008,-0.2431,0.3603,0
4073014,0.7720,-0.0180,-0.0305,0.6346,-0.0208,-0.1507,0.0925,0
4073181,0.7718,-0.0114,-0.0385,0.6346,0.0150,0.0251,-0.3529,0
4073348,0.7715,-0.0056,-0.0457,0.6345,0.0562,0.0590,-0.3698,0
4073514,0.7712,-0.0007,-0.0516,0.6345,0.0238,0.0533,-0.4377,0
4073681,0.7709,0.0036,-0.0567,0.6344,0.0184,0.0319,-0.2857,0
4073848,0.7706,0.0080,-0.0621,0.6343,0.0030,-0.0740,-0.0169,0
4074014
